,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power
4076,Hyundai i10 Magna 1.1L,2010,180000,55000,0,1,0,1,19.81,1086.0,68.05
4077,Ford EcoSport 1.5 Diesel Trend Plus BSIV,2019,869999,40000,1,1,0,0,23.0,1498.0,98.96
4078,Tata Manza Aura (ABS) Quadrajet BS IV,2011,275000,50000,1,1,0,0,21.12,1248.0,88.8
4079,Hyundai i20 1.2 Asta Option,2017,630000,25000,0,1,0,1,18.6,1197.0,81.83
4080,Toyota Corolla H2,2008,150000,60000,0,1,0,1,13.4,1794.0,125.0
4081,Maruti Alto 800 LXI,2016,315000,25000,0,1,0,0,22.74,796.0,47.3
4082,Tata Indigo CR4,2011,189000,70000,1,1,0,1,23.57,1396.0,70.0
4083,Maruti Swift Dzire VDI,2014,580000,120000,1,1,0,0,23.4,1248.0,74.0
4084,Maruti Vitara Brezza VDi,2018,825000,35000,1,1,0,0,24.3,1248.0,88.5
4085,Tata Safari Storme VX,2016,650000,60000,1,1,0,1,14.1,2179.0,148.0
4086,Honda City 1.3 EXI,2004,50000,62000,0,1,0,1,13.0,1343.0,90.0
4087,Skoda Fabia 1.2 MPI Ambition,2011,200000,120000,0,1,0,1,16.25,1198.0,73.9
4088,Tata Venture LX 7 Str,2013,135000,120000,1,1,0,2,15.42,1405.0,70.0
4089,Hyundai i20 2015-2017 Sportz 1.4 CRDi,2017,680000,80000,1,1,0,0,22.54,1396.0,88.73
4090,Hyundai i20 1.4 Sportz,2017,670000,80000,1,1,0,0,22.54,1396.0,88.73
4091,BMW 5 Series 525d,2010,1000000,60000,1,1,1,0,16.73,1995.0,218.0
4092,Maruti Alto K10 2010-2014 VXI,2010,240000,80000,0,1,0,1,20.92,998.0,67.1
4093,Force One SX ABS 7 Seating,2014,555000,147279,1,1,0,1,17.0,2200.0,139.01
4094,Skoda Rapid 1.6 TDI Ambition Plus,2013,455000,98000,1,1,0,0,20.5,1598.0,103.5
4095,Maruti Swift Dzire VDI,2018,750000,25000,1,1,0,0,28.4,1248.0,74.02
4096,Maruti Swift Dzire AMT ZDI,2016,700000,90000,1,1,1,0,26.59,1248.0,74.0
4097,Tata Nano XTA,2016,220000,22000,0,1,1,0,21.9,624.0,37.48
4098,Tata Indica V2 eLX,2014,160000,120000,1,1,0,0,25.0,1396.0,69.0
4099,Chevrolet Sail Hatchback Diesel,2013,225000,100000,1,1,0,1,22.1,1248.0,76.9
4100,Tata Indigo CS LX (TDI) BS III,2008,140000,120000,1,1,0,1,19.09,1396.0,69.0
4101,Maruti Swift Dzire VDI,2014,600000,70000,1,1,0,1,23.4,1248.0,74.0
4102,Mahindra XUV500 W10 2WD,2015,1000000,24700,1,1,0,0,16.0,2179.0,140.0
4103,Chevrolet Spark 1.0 LS,2008,65000,100000,0,1,0,2,18.0,995.0,62.0
4104,Maruti Ignis 1.2 Delta BSIV,2019,500000,10000,0,1,0,0,20.89,1197.0,81.8
4105,Mahindra XUV500 W6 2WD,2017,1150000,43526,1,0,0,0,16.0,2179.0,140.0
4106,Skoda Fabia 1.2 MPI Ambition Plus,2012,320000,55885,0,0,0,0,16.25,1198.0,75.0
4107,Ford Ecosport 1.5 Diesel Titanium,2019,950000,16034,1,0,0,0,21.7,1498.0,98.96
4108,Ford Figo Diesel EXI,2012,250000,156040,1,0,0,0,20.0,1399.0,68.0
4109,Ford Endeavour 2.5L 4X2 MT,2004,400000,93415,1,0,0,0,13.1,2499.0,141.0
4110,BMW 5 Series 520d,2008,1100000,122000,1,1,1,1,18.48,1995.0,177.0
4111,Maruti Baleno Delta 1.3,2017,600000,20000,1,1,0,0,27.39,1248.0,74.0
4112,Maruti Swift VVT VXI,2017,509999,46000,0,1,0,0,22.0,1197.0,81.8
4113,Skoda Rapid 1.6 MPI Active BSIV,2016,395000,50000,0,1,0,2,15.41,1598.0,103.2
4114,Maruti Wagon R VXI,2018,469000,5000,0,1,0,0,21.79,998.0,67.05
4115,Maruti Alto 800 LX Optional,2017,250000,42000,0,1,0,0,24.7,796.0,47.3
4116,Chevrolet Spark 1.0 LT,2011,130000,68519,0,0,0,0,16.2,995.0,62.1
4117,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2019,906000,30000,1,1,0,0,23.0,1498.0,98.96
4118,Ford Figo Diesel ZXI,2011,160000,85000,1,1,0,0,20.0,1399.0,68.0
4119,Maruti Swift Dzire VXi,2012,300000,88000,0,1,0,0,17.5,1298.0,85.8
4120,Maruti 800 Uniq,2010,60000,100000,0,1,0,3,14.0,796.0,37.5
4121,Maruti Swift Dzire VXI,2014,400000,100000,0,1,0,1,19.1,1197.0,85.8
4122,Tata Tiago XT,2018,450000,22966,0,0,0,0,23.84,1199.0,84.48
4123,Mahindra Bolero 2011-2019 SLX,2014,465000,80000,1,1,0,1,15.96,2523.0,62.1
4124,Maruti Swift VDI,2012,325000,80000,1,1,0,1,22.9,1248.0,74.0
4125,Maruti Alto LXi,2008,150000,70000,0,1,0,1,19.7,796.0,46.3
4126,Hyundai EON Era Plus,2014,250000,2350,0,1,0,0,21.1,814.0,55.2
4127,Maruti Alto LXi,2011,175000,50000,0,1,0,0,19.7,796.0,46.3
4128,Maruti Alto LXi,2010,175000,58000,0,1,0,0,19.7,796.0,46.3
4129,Honda City 2017-2020 VTEC,2006,150000,80000,0,1,0,1,16.9,1497.0,100.0
4130,Mahindra Bolero Power Plus SLX,2018,797000,60000,1,1,0,0,16.5,1493.0,70.0
4131,Hyundai Elite i20 Asta Option BSIV,2019,800000,35000,0,1,0,0,18.6,1197.0,81.86
4132,Mahindra Bolero 2011-2019 SLX,2019,750000,59872,1,1,0,0,15.96,2523.0,62.1
4133,Mahindra Scorpio M2DI,2011,400000,140000,1,1,0,1,13.5,2179.0,115.0
4134,Maruti Alto LX,2012,160000,110000,0,1,0,0,19.7,796.0,46.3
4135,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2016,700000,91182,1,1,0,0,15.96,2523.0,62.1
4136,Maruti Alto LXi,2010,160000,60000,0,1,0,2,19.7,796.0,46.3
4137,Hyundai i20 Asta 1.4 CRDi,2012,400000,100000,1,1,0,0,21.27,1396.0,88.76
4138,Toyota Etios Liva GD,2013,451000,120000,1,1,0,0,23.59,1364.0,67.06
4139,Maruti 800 Std BSIII,2002,40000,80000,0,1,0,0,16.1,796.0,37.0
4140,Tata Manza Aura (ABS) Quadrajet BS IV,2012,300000,70000,1,1,0,2,21.12,1248.0,88.8
4141,Maruti Celerio ZXI Optional,2017,421000,59500,0,1,0,1,23.1,998.0,67.04
4142,Maruti Omni CNG,2000,80000,100000,2,1,0,1,10.9,796.0,0.0
4143,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,950000,45000,1,1,0,0,24.3,1248.0,88.5
4144,Hyundai i20 1.4 CRDi Asta,2011,395000,75500,1,1,0,1,23.0,1396.0,90.0
4145,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,950000,46000,1,1,0,1,24.3,1248.0,88.5
4146,Maruti Alto 800 LXI,2013,270000,60000,0,1,0,0,22.74,796.0,47.3
4147,Hyundai i20 1.4 Asta (AT),2009,360000,60000,0,1,1,1,15.0,1396.0,100.0
4148,Maruti Swift Ldi BSIII,2008,235000,152500,1,1,0,0,17.8,1248.0,75.0
4149,Mercedes-Benz E-Class E250 CDI Avantgrade,2014,1850000,60000,1,1,1,1,13.0,2143.0,201.1
4150,Jeep Compass 2.0 Limited Option,2017,1650000,69123,1,0,0,0,17.1,1956.0,170.0
4151,Honda Brio V MT,2012,376000,26000,0,1,0,0,19.4,1198.0,86.8
4152,Ford Ecosport 1.5 DV5 MT Titanium Optional,2017,875000,77524,1,0,0,0,22.7,1498.0,89.84
4153,Hyundai i20 Sportz 1.2,2014,459999,40523,0,0,0,1,18.5,1197.0,82.85
4154,Maruti Swift VDI,2018,755000,39000,1,0,0,0,28.4,1248.0,74.0
4155,Audi A6 35 TFSI Matrix,2019,6223000,7800,0,0,1,4,15.26,1798.0,187.74
4156,Audi A6 35 TFSI Matrix,2019,5923000,11500,0,0,1,4,15.26,1798.0,187.74
4157,Audi A6 35 TFSI Matrix,2019,6523000,23600,0,0,1,4,15.26,1798.0,187.74
4158,Toyota Fortuner 3.0 Diesel,2010,1050000,220000,1,1,0,1,11.5,2982.0,171.0
4159,Mahindra XUV500 W8 4WD,2015,1050000,120000,1,1,0,1,15.1,2179.0,140.0
4160,Maruti Baleno Alpha Automatic,2018,800000,25000,0,1,1,0,21.4,1197.0,83.1
4161,Maruti Swift VDI BSIV,2015,600000,31000,1,1,0,1,25.2,1248.0,74.0
4162,Maruti Baleno Sigma 1.2,2017,530000,42000,0,1,0,0,21.4,1197.0,83.1
4163,Maruti Swift Dzire VXI,2015,450000,80000,0,1,0,0,20.85,1197.0,83.14
4164,Maruti Alto K10 2010-2014 VXI,2011,235000,60000,0,1,0,0,20.92,998.0,67.1
4165,Maruti Swift Dzire ZDI,2013,550000,240000,1,1,0,0,23.4,1248.0,74.0
4166,Skoda Rapid 1.6 MPI AT Elegance,2013,395000,35000,0,1,1,1,14.3,1598.0,103.5
4167,Tata Sumo CX 9 Seater,2008,150000,120000,1,1,0,0,12.2,1948.0,68.0
4168,Volkswagen Vento 1.5 TDI Comfortline,2015,515000,120000,1,1,0,1,20.34,1498.0,103.2
4169,Ambassador Grand 1500 DSZ BSIII,2008,122000,60000,1,1,0,1,12.8,1995.0,52.0
4170,Hyundai i10 Magna 1.1L,2009,160000,35000,0,1,0,2,19.81,1086.0,68.05
4171,Maruti Alto LX,2007,110000,120000,0,1,0,1,19.7,796.0,46.3
4172,Maruti Swift LDI BSIV,2014,360000,70000,1,1,0,0,25.2,1248.0,74.0
4173,Hyundai Verna Transform SX VGT CRDi,2011,260000,90000,1,1,0,2,16.2,1493.0,110.0
4174,Maruti Alto LXi,2007,128000,60000,0,1,0,1,19.7,796.0,46.3
4175,Hyundai Verna 1.6 CRDi S,2015,600000,80000,1,1,0,1,23.9,1582.0,126.2
4176,Toyota Fortuner 3.0 Diesel,2010,800000,151000,1,1,0,1,11.5,2982.0,171.0
4177,Maruti Swift Dzire VDI,2019,675000,25000,1,1,0,0,28.4,1248.0,74.02
4178,Maruti SX4 Zxi BSIII,2010,300000,50000,0,1,0,0,15.0,1586.0,104.68
4179,Maruti 800 AC,2009,125000,80000,0,1,0,0,16.1,796.0,37.0
4180,Hyundai Grand i10 Asta Option,2017,550000,25000,0,1,0,0,18.9,1197.0,82.0
4181,Maruti Alto LXi,2007,150000,80000,0,1,0,2,19.7,796.0,46.3
4182,Mahindra Scorpio Intelli Hybrid S6 Plus,2017,891000,80000,1,1,0,0,15.4,2179.0,120.0
4183,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,1050000,70000,1,1,0,0,12.99,2494.0,100.6
4184,Maruti Baleno RS 1.0 Petrol,2018,750000,15000,0,1,0,0,21.1,998.0,100.5
4185,Hyundai i20 Magna Optional 1.2,2012,380000,27500,0,1,0,0,18.5,1197.0,82.9
4186,Toyota Innova 2.5 VX (Diesel) 8 Seater,2013,800000,110000,1,1,0,1,12.99,2494.0,100.6
4187,Mahindra Logan Petrol 1.4 GLE,2010,200000,120000,0,1,0,0,15.7,1390.0,75.0
4188,Maruti Ciaz VDi Option SHVS,2016,700000,70000,1,1,0,0,28.09,1248.0,88.5
4189,Toyota Qualis FS B3,2002,229999,290000,1,1,0,0,13.1,2446.0,75.0
4190,Honda Accord 2.4 MT,2010,300000,74000,0,1,0,1,12.8,2354.0,177.6
4191,Honda Mobilio S i DTEC,2015,670000,120000,1,1,0,0,24.2,1498.0,98.6
4192,Honda City 2017-2020 GXi,2007,210000,140000,0,1,0,0,17.7,1497.0,78.0
4193,Maruti Ignis 1.2 Delta BSIV,2017,370000,40000,0,1,0,0,20.89,1197.0,81.8
4194,Maruti Baleno Delta Automatic,2019,600000,20000,0,1,1,0,21.4,1197.0,83.1
4195,Maruti Vitara Brezza VDi,2020,810000,15000,1,1,0,0,24.3,1248.0,88.5
4196,Tata Tiago 1.2 Revotron XE,2019,346000,16000,0,1,0,0,23.84,1199.0,84.0
4197,Honda City 1.3 EXI,2005,55000,130000,0,1,0,0,13.0,1343.0,90.0
4198,Tata Safari DICOR 2.2 EX 4x2,2012,250000,118000,1,1,0,1,13.93,2179.0,138.03
4199,Maruti Swift ZXI BSIII,2006,120000,44000,0,1,0,1,16.1,1298.0,88.2
4200,Maruti Ertiga ZDI,2013,600000,50000,1,1,0,1,20.77,1248.0,88.8
4201,Maruti Eeco 5 Seater AC BSIV,2016,330000,60000,0,1,0,0,15.37,1196.0,73.0
4202,Hyundai i20 Sportz Option 1.2,2014,400000,147000,0,1,0,1,18.6,1197.0,81.83
4203,Tata Indica V2 DLS TC,2004,100000,40000,1,1,0,1,16.8,1405.0,62.0
4204,Maruti Swift Dzire VXI,2014,450000,100000,0,1,0,2,19.1,1197.0,85.8
4205,Maruti Ertiga SHVS ZDI Plus,2017,800000,55000,1,1,0,0,24.52,1248.0,88.5
4206,Maruti Celerio ZDi,2015,340000,40000,1,1,0,1,27.62,793.0,47.0
4207,Maruti Ritz VDi,2010,225000,64000,1,1,0,2,21.1,1248.0,73.9
4208,Maruti Zen LXI,2002,55000,100000,0,1,0,1,17.3,993.0,60.0
4209,Maruti Ertiga SHVS ZDI Plus,2016,900000,50000,1,1,0,0,24.52,1248.0,88.5
4210,Volvo S60 D4 SUMMUM,2014,2500000,30000,1,1,1,0,9.0,1984.0,181.0
4211,Maruti Wagon R VXI Plus,2018,465000,30000,0,1,0,0,20.51,998.0,67.04
4212,Maruti Zen LXI,2004,70000,150000,0,1,0,0,17.3,993.0,60.0
4213,Tata Zest Revotron 1.2 XT,2016,400000,24177,0,1,0,0,17.57,1193.0,88.7
4214,Tata Indigo LX,2012,185000,80000,1,1,0,0,16.1,1405.0,70.0
4215,Maruti Wagon R LXI,2006,140000,150000,0,1,0,1,18.9,998.0,67.1
4216,Renault Lodgy 85PS RxE 7 Seater,2015,415000,120000,1,1,0,1,21.04,1461.0,83.8
4217,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2012,532000,121779,1,1,0,0,12.05,2179.0,120.0
4218,Maruti Baleno Delta 1.3,2017,600000,56000,1,1,0,0,27.39,1248.0,74.0
4219,Maruti SX4 Vxi BSIII,2008,150000,100000,0,1,0,3,15.0,1586.0,104.68
4220,Maruti Swift LXI Option,2018,459999,12000,0,1,0,0,20.4,1197.0,81.8
4221,Maruti Vitara Brezza ZDi,2017,800000,15381,1,1,0,0,24.3,1248.0,88.5
4222,Mahindra Bolero SLX 4WD BSIII,2011,310000,5000,1,1,0,0,13.6,2523.0,63.0
4223,Nissan Terrano XV Premium 110 PS,2014,475000,40000,1,1,0,0,19.01,1461.0,108.5
4224,Maruti Wagon R LXI CNG,2016,310000,35000,2,1,0,1,26.6,998.0,58.16
4225,Maruti Alto K10 LXI,2018,350000,10000,0,1,0,0,23.95,998.0,67.05
4226,Mahindra XUV500 W10 AWD,2019,1800000,10000,1,1,0,0,16.0,2179.0,140.0
4227,Maruti Swift AMT ZXI BSIV,2018,640000,25000,0,1,1,0,22.0,1197.0,81.8
4228,Maruti Wagon R AMT VXI,2017,350000,50000,0,1,1,0,20.51,998.0,67.0
4229,Tata Nexon 1.2 Revotron XE,2018,600000,30000,0,1,0,0,17.0,1198.0,108.5
4230,Hyundai Verna 1.6 CRDi SX,2015,575000,23000,1,1,0,0,23.9,1582.0,126.2
4231,Mahindra Thar CRDe ABS,2019,974000,15000,1,1,0,0,16.55,2498.0,105.0
4232,Maruti Wagon R AMT VXI,2018,445000,5000,0,1,1,1,20.51,998.0,67.0
4233,Maruti Ertiga VDI,2015,580000,15000,1,1,0,1,20.77,1248.0,88.76
4234,Hyundai Creta 1.4 EX Diesel,2020,1050000,20000,1,1,0,0,22.1,1396.0,88.7
4235,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,600000,50000,1,1,0,0,22.77,1498.0,98.59
4236,Ford Figo 1.2P Ambiente MT,2017,370000,40000,0,1,0,1,18.16,1196.0,86.8
4237,Maruti Zen Estilo 1.1 VXI BSIII,2007,150000,70000,0,1,0,2,18.2,1061.0,64.0
4238,Maruti Celerio ZXI Optional,2017,483000,15000,0,1,0,0,23.1,998.0,67.04
4239,Hyundai Grand i10 Magna,2016,470000,10000,0,1,0,0,18.9,1197.0,82.0
4240,Maruti Vitara Brezza ZDi Plus Dual Tone,2018,950000,25000,1,1,0,0,24.3,1248.0,88.5
4241,Hyundai Verna 1.6 VTVT,2013,450000,50000,0,1,0,2,17.01,1591.0,121.3
4242,Toyota Etios VX,2011,345000,70000,0,1,0,0,17.6,1496.0,88.7
4243,Maruti Ignis Zeta AMT,2020,600000,5000,0,1,1,0,20.89,1197.0,81.8
4244,Maruti A-Star Vxi,2009,300000,60000,0,1,0,0,19.0,998.0,66.1
4245,Maruti Zen Estilo VXI BSIII,2007,160000,74800,0,1,0,1,18.2,998.0,67.1
4246,Maruti 800 AC BSIII,2004,120000,80000,0,1,0,1,16.1,796.0,37.0
4247,Maruti Eeco CNG 5 Seater AC BSIV,2012,220000,270000,2,1,0,0,21.94,1196.0,61.7
4248,Hyundai EON 1.0 Era Plus,2018,340000,120000,0,1,0,0,20.3,998.0,68.05
4249,Honda City 2017-2020 EXi,2007,138000,120000,0,1,0,1,17.7,1497.0,78.0
4250,Maruti Swift Dzire VXi,2010,231000,80000,0,1,0,2,17.5,1298.0,85.8
4251,Mahindra XUV500 W8 4WD,2013,800000,120000,1,1,0,1,15.1,2179.0,140.0
4252,Mahindra XUV300 W8,2019,960000,20000,0,1,0,0,17.0,1197.0,108.6
4253,Maruti Wagon R LXI Minor,2009,120000,70000,0,1,0,1,18.9,1061.0,67.0
4254,Maruti Wagon R VXI BS IV,2012,270000,40000,0,1,0,0,18.9,998.0,67.1
4255,Maruti Ritz LXI,2011,200000,100000,0,1,0,1,21.1,1197.0,85.8
4256,Maruti Swift VXI,2012,328000,123000,0,1,0,0,18.6,1197.0,85.8
4257,Hyundai Verna 1.6 SX CRDi (O),2012,432000,77000,1,1,0,0,22.32,1582.0,126.32
4258,Volkswagen Polo 1.0 MPI Trendline BSIV,2019,565000,7000,0,1,0,0,18.78,999.0,75.0
4259,Maruti Eeco 5 Seater AC BSIV,2017,390000,70000,0,1,0,0,15.37,1196.0,73.0
4260,Ford Figo 1.5D Titanium MT,2017,600000,30000,1,1,0,0,25.83,1498.0,99.0
4261,Hyundai i20 1.4 CRDi Sportz,2011,250000,120000,1,1,0,2,23.0,1396.0,90.0
4262,Chevrolet Spark 1.0 LT,2011,165000,70000,0,1,0,0,18.0,995.0,62.0
4263,Honda City 1.5 S MT,2011,421000,105000,0,1,0,0,17.0,1497.0,118.0
4264,Hyundai Accent Executive,2012,225000,109322,0,1,0,1,16.36,1495.0,93.7
4265,Nissan Sunny Diesel XV,2013,350000,120000,1,1,0,0,21.64,1461.0,84.8
4266,Jeep Compass 2.0 Limited,2018,1757000,24000,1,1,0,0,17.1,1956.0,170.0
4267,Maruti Baleno Zeta 1.3,2015,600000,70000,1,1,0,1,27.39,1248.0,74.0
4268,Tata Tiago NRG Petrol,2018,515000,35000,0,1,0,0,24.0,1199.0,83.81
4269,Maruti 800 AC,1999,80000,80000,0,1,0,2,16.1,796.0,37.0
4270,Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,800000,70000,1,1,0,1,23.65,1248.0,88.5
4271,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2004,120000,100000,1,1,0,3,10.5,2179.0,120.0
4272,Maruti Wagon R Stingray VXI Optional,2017,475000,40000,0,1,0,0,20.51,998.0,67.04
4273,Maruti Wagon R AMT VXI,2015,400000,20000,0,1,1,0,20.51,998.0,67.0
4274,Fiat Grande Punto 1.3 Dynamic (Diesel),2011,300000,60000,1,1,0,0,20.3,1248.0,75.0
4275,Mahindra Scorpio M2DI,2011,400000,475000,1,1,0,2,13.5,2179.0,115.0
4276,Maruti Wagon R LX BSIII,2009,235000,70000,0,1,0,1,17.3,1061.0,64.0
4277,Maruti Wagon R VXI BS IV,2015,350000,40000,0,1,0,1,20.51,998.0,67.04
4278,Maruti Swift Dzire VDI,2017,625000,34000,1,1,0,1,28.4,1248.0,74.02
4279,Mahindra XUV500 W6 2WD,2014,525000,120000,1,1,0,0,15.1,2179.0,140.0
4280,Tata Tigor 1.2 Revotron XZ,2018,550000,10000,0,1,0,0,20.3,1199.0,84.0
4281,Mahindra Bolero 2011-2019 SLX,2015,550000,80000,1,1,0,1,15.96,2523.0,62.1
4282,Honda City 2017-2020 GXi,2006,200000,100000,0,1,0,1,17.7,1497.0,78.0
4283,Mahindra Xylo D2,2011,350000,120000,1,1,0,0,13.0,2489.0,95.0
4284,Honda City 2017-2020 GXi,2006,220000,100000,0,1,0,1,17.7,1497.0,78.0
4285,Hyundai Grand i10 Sportz,2016,412000,25000,0,1,0,0,18.9,1197.0,82.0
4286,Maruti Wagon R LXI Minor,2009,126000,52000,0,1,0,1,18.9,1061.0,67.0
4287,Maruti Swift Dzire VDI,2013,430000,63000,1,1,0,0,23.4,1248.0,74.0
4288,Maruti A-Star Vxi,2009,130000,90000,0,1,0,1,19.0,998.0,66.1
4289,Tata Tiago 1.2 Revotron XM,2017,350000,60000,0,1,0,0,23.84,1199.0,84.0
4290,Maruti Alto LX,2011,220000,35000,0,1,0,0,19.7,796.0,46.3
4291,Mahindra Bolero DI,2011,380000,80000,1,1,0,0,13.6,2523.0,63.0
4292,Ford Figo Diesel ZXI,2010,200000,110000,1,1,0,1,20.0,1399.0,68.0
4293,Maruti Swift Dzire VDI,2017,620000,61000,1,1,0,0,26.59,1248.0,74.0
4294,Maruti Omni Limited Edition,2013,150000,66000,0,1,0,0,14.7,796.0,37.0
4295,Datsun GO Plus Anniversary Edition,2018,450000,80000,0,1,0,0,20.62,1198.0,67.0
4296,Hyundai Creta 1.6 CRDi SX Plus,2017,1150000,27000,1,1,0,1,19.67,1582.0,126.2
4297,Mahindra KUV 100 G80 K8 Dual Tone,2018,500000,60000,0,1,0,0,18.15,1198.0,82.0
4298,Maruti Wagon R VXI BS IV,2011,246000,139000,0,1,0,0,18.9,998.0,67.1
4299,Maruti Eeco CNG 5 Seater AC BSIV,2017,400000,60000,2,1,0,0,21.94,1196.0,61.7
4300,Maruti 800 AC,2008,65000,10000,0,1,0,1,16.1,796.0,37.0
4301,Ford Ecosport 1.5 Diesel Titanium,2016,725000,30000,1,1,0,0,21.7,1498.0,98.96
4302,Hyundai Verna 1.6 SX CRDI (O) AT,2014,736000,125000,1,1,1,0,22.32,1582.0,126.32
4303,Maruti Swift Dzire VDI,2018,700000,45000,1,1,0,0,28.4,1248.0,74.02
4304,Chevrolet Spark 1.0 LT,2011,150000,30000,0,1,0,0,18.0,995.0,62.0
4305,Maruti Alto LXi,2010,180000,80500,0,1,0,1,19.7,796.0,46.3
4306,Toyota Etios Liva VXD,2014,409999,200000,1,1,0,0,23.59,1364.0,67.04
4307,Mahindra Bolero 2011-2019 SLX,2013,550000,60000,1,1,0,0,15.96,2523.0,62.1
4308,Maruti 800 AC Uniq,2004,50000,18000,0,1,0,1,16.1,796.0,37.0
4309,Maruti Zen D,2006,80000,110000,1,1,0,1,20.8,1527.0,58.0
4310,Maruti Alto LX,2005,110000,90000,0,1,0,1,19.7,796.0,46.3
4311,Honda City 2017-2020 GXi,2006,180000,120000,0,1,0,1,17.7,1497.0,78.0
4312,Audi Q7 3.0 TDI Quattro,2009,1025000,120000,1,1,1,2,12.07,2967.0,241.4
4313,Tata Hexa XTA,2017,1300000,40000,1,1,1,0,17.6,2179.0,153.86
4314,Volkswagen Ameo 1.5 TDI Comfortline,2018,560000,18000,1,1,0,0,21.66,1498.0,108.62
4315,Maruti Vitara Brezza LDi Option,2017,650000,70000,1,1,0,0,24.3,1248.0,88.5
4316,Mahindra XUV500 W7 BSIV,2018,1150000,29000,1,1,0,0,15.1,2179.0,152.87
4317,Maruti Baleno Delta 1.2,2016,480000,65755,0,1,0,0,21.4,1197.0,83.1
4318,Ford EcoSport 1.5 Diesel Titanium BSIV,2019,960000,2600,1,1,0,0,23.0,1498.0,98.96
4319,Mahindra XUV500 AT W6 2WD,2017,1050000,46000,1,1,1,0,16.0,2179.0,140.0
4320,Hyundai EON Era Plus,2017,310000,15000,0,1,0,1,21.1,814.0,55.2
4321,Maruti Swift Dzire VDI,2014,500000,60000,1,1,0,0,23.4,1248.0,74.0
4322,Maruti Alto K10 VXI AGS Optional,2017,350000,15500,0,1,1,0,23.95,998.0,67.1
4323,Honda Amaze S i-Dtech,2015,365000,120000,1,1,0,0,25.8,1498.0,98.6
4324,Mitsubishi Lancer 2.0 GLd,2008,165000,120000,1,1,0,2,14.8,1998.0,68.0
4325,Tata Spacio Gold-10/6 Str BSII,2007,100000,120000,1,1,0,2,14.6,2956.0,63.0
4326,Mahindra Bolero SLX,2007,240000,80000,1,1,0,1,13.6,2523.0,63.0
4327,Mahindra Marazzo M2 BSIV,2019,925000,40000,1,1,0,0,17.3,1497.0,121.0
4328,Ford Figo Aspire 1.2 Ti-VCT Trend,2018,590000,15000,0,1,0,0,18.16,1196.0,86.8
4329,Tata Aria Pride,2013,525000,110000,1,1,0,1,13.7,2179.0,138.1
4330,Toyota Innova 2.5 G (Diesel) 8 Seater,2014,720000,80000,1,1,0,1,12.99,2494.0,100.6
4331,Renault Duster 110PS Diesel RxL AMT,2017,850000,50000,1,1,1,0,19.6,1461.0,108.45
4332,Mahindra Scorpio VLS AT 2.2 mHAWK,2010,490000,110000,1,1,1,0,11.79,2179.0,120.0
4333,Honda Amaze S i-Dtech,2013,325000,100000,1,1,0,0,25.8,1498.0,98.6
4334,Hyundai Verna CRDi 1.6 AT SX Option,2019,1200000,20000,1,1,1,0,22.0,1582.0,126.2
4335,Mahindra Bolero 2011-2019 ZLX,2012,450000,135000,1,1,0,0,15.96,2523.0,62.1
4336,Tata Indigo CS LS (TDI) BS-III,2014,300000,50700,1,1,0,0,19.09,1405.0,69.01
4337,Volkswagen Polo Diesel Highline 1.2L,2013,365000,70000,1,1,0,1,22.07,1199.0,73.9
4338,Mercedes-Benz New C-Class 200 K AT,2007,500000,120000,0,1,1,0,11.7,1796.0,178.0
4339,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,900000,112000,1,1,0,1,12.99,2494.0,100.6
4340,Hyundai Grand i10 1.2 CRDi Sportz,2018,700000,35000,1,1,0,0,24.0,1186.0,73.97
4341,Renault Duster 110PS Diesel RxZ,2017,880000,50000,1,1,0,0,19.6,1461.0,108.45
4342,Toyota Innova 2.5 GX (Diesel) 7 Seater,2014,700000,121000,1,1,0,2,12.99,2494.0,100.6
4343,Mahindra Scorpio 2009-2014 SLE 7S BSIII,2009,380000,120000,1,1,0,1,12.05,2179.0,120.0
4344,Toyota Corolla H2,2006,150000,90000,0,1,0,2,13.4,1794.0,125.0
4345,Maruti Zen Estilo LXI Green (CNG),2014,235000,70000,2,1,0,1,26.3,998.0,67.1
4346,Renault KWID 1.0 RXT Optional,2018,320000,20000,0,1,0,0,23.01,999.0,67.0
4347,Renault Duster 85PS Diesel RxL,2015,550000,60000,1,1,0,0,20.45,1461.0,83.8
4348,BMW 5 Series 520d Luxury Line,2016,3200000,40000,1,1,1,0,18.12,1995.0,190.0
4349,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,440000,1,1,0,1,12.99,2494.0,100.6
4350,Mahindra TUV 300 T6 Plus,2017,645000,60000,1,1,0,0,18.49,1493.0,100.0
4351,Maruti Wagon R VXI BS IV,2015,300000,110000,0,1,0,0,20.51,998.0,67.04
4352,Hyundai i20 Active 1.4,2016,580000,152000,1,1,0,0,21.19,1396.0,88.73
